id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1369799725818523650,1369799725818523650,2021-03-10 23:57:58 UTC,2021-03-10,23:57:58,+0000,1086485662528872448,stavrakas9,stavr61,,Αν ο κορονοϊός κολλάει στα λεωφορεία ο Χρυσοχοΐδης γιατί βαράει τον κόσμο στις πλατείες ; #Χρυσοχοιδη_παραιτησου #Νεα_Σμυρνη #Πανορμου,el,[],[],[],0,1,0,"['χρυσοχοιδη_παραιτησου', 'νεα_σμυρνη', 'πανορμου']",[],https://twitter.com/stavrakas9/status/1369799725818523650,False,https://twitter.com/EFSYNTAKTON/status/1369723300050518019,0,,,,,,,,[],,,,
1369799714040864768,1369799714040864768,2021-03-10 23:57:56 UTC,2021-03-10,23:57:56,+0000,2674441256,lolprothoughts,Мицотаки ублюдок,, https://t.co/1gNZsUwCZ5 #ευθυνη_Τσιπρα ΣΙΓΟΥΡΑ κυρ παντεληδες #ΝΔ_Χουντα #μπατσοι_γουρουνια_δολοφονοι #ΣΥΡΙΖΑ_ΔΟΛΟΦΟΝΟΙ #Σκατιανα #star_xeftiles #masterchefgr #survivorGR #Νικαια #Νεα_Σμυρνη,el,[],['https://www.facebook.com/110436683918429/videos/191460166072278'],[],1,1,2,"['ευθυνη_τσιπρα', 'νδ_χουντα', 'μπατσοι_γουρουνια_δολοφονοι', 'συριζα_δολοφονοι', 'σκατιανα', 'star_xeftiles', 'masterchefgr', 'survivorgr', 'νικαια', 'νεα_σμυρνη']",[],https://twitter.com/lolprothoughts/status/1369799714040864768,False,,0,,,,,,,,[],,,,
1369799578493534210,1369799578493534210,2021-03-10 23:57:23 UTC,2021-03-10,23:57:23,+0000,433750329,fotismplanis,Fotis Mplanis,,FB Stories... #Νεα_Σμυρνη κρατάω την τελευταία για συμπεράσματα..  https://t.co/FqYkhYizmM,el,[],[],"['https://pbs.twimg.com/media/EwKBcWSXAAI7E0p.jpg', 'https://pbs.twimg.com/media/EwKBct7XMAY9RMI.jpg', 'https://pbs.twimg.com/media/EwKBdOkXYAM3Xp-.jpg']",0,0,0,['νεα_σμυρνη'],[],https://twitter.com/fotismplanis/status/1369799578493534210,False,,1,https://pbs.twimg.com/media/EwKBcWSXAAI7E0p.jpg,,,,,,,[],,,,
1369799458863644674,1369799458863644674,2021-03-10 23:56:55 UTC,2021-03-10,23:56:55,+0000,1363626523408875524,bboou_bboou,BooBoo,,Εννοούν ότι τους φτιάχνουμε καλύβες για να μπουν μέσα και να προστατευτούν. #ΝΔ_Χουντα  #Νεα_Σμυρνη  #μπατσοι_γουρουνια_δολοφονοι #Χρυσοχοιδη_παραιτησου,el,[],[],[],0,1,3,"['νδ_χουντα', 'νεα_σμυρνη', 'μπατσοι_γουρουνια_δολοφονοι', 'χρυσοχοιδη_παραιτησου']",[],https://twitter.com/bboou_bboou/status/1369799458863644674,False,https://twitter.com/yioults1/status/1369783698003009536,0,,,,,,,,[],,,,
1369799189115338760,1369799189115338760,2021-03-10 23:55:50 UTC,2021-03-10,23:55:50,+0000,1368252305716486145,tapxam12,Ταπεινό Χαμομηλάκι,,Ντροπή και αίσχος #star_xeftiles #Νεα_Σμυρνη #Πανορμου  https://t.co/YLvCk8jYew,el,[],[],['https://pbs.twimg.com/media/EwKBGX7XcAEIxqn.jpg'],0,0,8,"['star_xeftiles', 'νεα_σμυρνη', 'πανορμου']",[],https://twitter.com/tapxam12/status/1369799189115338760,False,,1,https://pbs.twimg.com/media/EwKBGX7XcAEIxqn.jpg,,,,,,,[],,,,
1369799114096078848,1369799114096078848,2021-03-10 23:55:33 UTC,2021-03-10,23:55:33,+0000,716099120,aetos_united,Aetos_United,,#ΝεαΣμυρνη Τον κακό τους τον καιρό ήτανε 😎 Οι αντάρτες της σφαλιάρας ήτανε 😎 Οι κότες της πλατείας ήτανε 😎   https://t.co/zNpUSfcaTl,el,[],['https://www.liberal.gr/apopsi/itan-sigoura-megali-i-sugkentrosi-stin-nea-smurni/362472'],[],0,0,0,['νεασμυρνη'],[],https://twitter.com/Aetos_United/status/1369799114096078848,False,,0,,,,,,,,[],,,,
1369798886286651392,1369798886286651392,2021-03-10 23:54:38 UTC,2021-03-10,23:54:38,+0000,1070959402734231552,tetralogiki,Τετράγωνη Λογική,,Η Νεολαία Σύριζα πρέπει να χαρακτηριστεί εγκληματική οργάνωση. #ευθυνη_Τσιπρα #ΣΥΡΙΖΑ_ξεφτιλες #Νεα_Σμυρνη #ΝεαΣμυρνη,el,[],[],[],0,6,23,"['ευθυνη_τσιπρα', 'συριζα_ξεφτιλες', 'νεα_σμυρνη', 'νεασμυρνη']",[],https://twitter.com/TetraLogiki/status/1369798886286651392,False,https://twitter.com/thanosplevris/status/1369744988293234690,0,,,,,,,,[],,,,
1369798492584087559,1369798492584087559,2021-03-10 23:53:04 UTC,2021-03-10,23:53:04,+0000,632914234,homerhellas,homer_hellas,,"Δεν πιστεύω ο 30χρονος οπαδός «σπρίντερ» που γκρέμισε τον αστυνομικό από το μηχανάκι του να συμμετείχε και στον ξυλοδαρμό του Τζήλου ...  #Νεα_Σμυρνη, #ΝεαΣμυρνη",el,[],[],[],0,0,1,"['νεα_σμυρνη', 'νεασμυρνη']",[],https://twitter.com/HomerHellas/status/1369798492584087559,False,,0,,,,,,,,[],,,,
1369797994854354945,1369797994854354945,2021-03-10 23:51:06 UTC,2021-03-10,23:51:06,+0000,2674441256,lolprothoughts,Мицотаки ублюдок,,#μπατσοι_γουρουνια_δολοφονοι #ευθυνη_Τσιπρα #ΣΥΡΙΖΑ_ΔΟΛΟΦΟΝΟΙ #star_xeftiles #skai_xeftiles #Νεα_Σμυρνη #ΝΔ_Χουντα,qht,[],[],[],0,0,0,"['μπατσοι_γουρουνια_δολοφονοι', 'ευθυνη_τσιπρα', 'συριζα_δολοφονοι', 'star_xeftiles', 'skai_xeftiles', 'νεα_σμυρνη', 'νδ_χουντα']",[],https://twitter.com/lolprothoughts/status/1369797994854354945,False,https://twitter.com/lolprothoughts/status/1369796484145807360,0,,,,,,,,[],,,,
1369797463427678216,1369796247519920131,2021-03-10 23:48:59 UTC,2021-03-10,23:48:59,+0000,3047562879,mixalis_rak,mixalis_rak,,Στη βία που γεννούν τα παραπάνω ( κ όχι μόνο αυτα) δεν υπάρχουν ίσες αποστάσεις.... #Νεα_Σμυρνη #Χρυσοχοιδη_παραιτησου #Χρυσοχοΐδη_παραιτήσου,el,[],[],[],0,0,0,"['νεα_σμυρνη', 'χρυσοχοιδη_παραιτησου', 'χρυσοχοΐδη_παραιτήσου']",[],https://twitter.com/mixalis_rak/status/1369797463427678216,False,,0,,,,,,,,[],,,,
