id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1369777621907734531,1369777621907734531,2021-03-10 22:30:08 UTC,2021-03-10,22:30:08,+0000,1088025784206409729,vel_thegreek,Βελ,,"Κούρτοβικ, Κυρίτσης, και το κακό συναπάντημα, απειλούν. Ποιόν? Εσένα, εμένα, τα παιδιά μας, την περιουσία του κράτους που την έχουμε χρυσοπληρώσει, τις δουλειές μας, την ειρήνη και την ασφάλεια Γιατί?  Γιατί χεστηκαν για όλα αυτά, ενώ σου λένε πως τα υπηρετούν. #με_την_ΕΛΑΣ",el,[],[],[],6,40,117,['με_την_ελας'],[],https://twitter.com/vel_theGreek/status/1369777621907734531,False,https://twitter.com/giorgoskyritsis/status/1369673794017779713,0,,,,,,,,[],,,,
1369776552196640770,1369776552196640770,2021-03-10 22:25:53 UTC,2021-03-10,22:25:53,+0000,1018451604,gusmcfreewin,Gus McFreewin,,Ο Τσίπρας πέρα από τον μεγαλύτερο πολιτικό απατεώνα της μεταπολίτευσης έχει εξελιχθεί και στον πιο επικίνδυνο τσαρλατάνο που έχει δει η χώρα.  #ευθυνη_Τσιπρα #με_την_ΕΛΑΣ #ΣΥΡΙΖΑ_Βουρκος #συριζα_εγκληματικη_οργανωση,el,[],[],[],0,0,0,"['ευθυνη_τσιπρα', 'με_την_ελας', 'συριζα_βουρκος', 'συριζα_εγκληματικη_οργανωση']",[],https://twitter.com/GusMcfreewin/status/1369776552196640770,False,,0,,,,,,,,[],,,,
1369774578898190344,1369774578898190344,2021-03-10 22:18:03 UTC,2021-03-10,22:18:03,+0000,1018451604,gusmcfreewin,Gus McFreewin,,Τα χθεσινά περιστατικά συντελέσθηκαν με απόλυτη ευθύνη ΣΥΡΙΖΑ. Ο πάτος και η δυσωδία της ελληνικής κοινωνίας.  #με_την_ΕΛΑΣ #ΣΥΡΙΖΑ_Βουρκος #ευθυνη_Τσιπρα,el,[],[],[],0,1,2,"['με_την_ελας', 'συριζα_βουρκος', 'ευθυνη_τσιπρα']",[],https://twitter.com/GusMcfreewin/status/1369774578898190344,False,,0,,,,,,,,[],,,,
1369758013154861063,1369758013154861063,2021-03-10 21:12:13 UTC,2021-03-10,21:12:13,+0000,309963831,velzevoulis5406,Velzevoulis,,Εν τω μεταξύ σφυρίζει ο Σύριζα και μαζεύεται κάθε καρυδιάς καρύδι. Φανταστείτε να σφυρίξει ο γείτονας... #Νικαια #Συριζα_τρομοκρατες #Νεα_Σμυρνη #με_την_ΕΛΑΣ,el,[],[],[],0,0,1,"['νικαια', 'συριζα_τρομοκρατες', 'νεα_σμυρνη', 'με_την_ελας']",[],https://twitter.com/velzevoulis5406/status/1369758013154861063,False,,0,,,,,,,,[],,,,
1369752652846931973,1369587076014956548,2021-03-10 20:50:55 UTC,2021-03-10,20:50:55,+0000,3372333520,av_mind,Average Mind,,"@IVlachogiannis Ο #striza δεν είναι πια ένα μικρό αντιδραστικό κόμμα που για να ακουστεί πρέπει μα «κατέβει στους δρόμους». Είναι η μείζονα αντιπολίτευση! Έχει κοινοβουλευτικά, ένδικα, δικαστικά, και πολιτικά μέσα να αντιδράσει δημοκρατικά. Αλλά προφανώς δεν γνωρίζει την Δημοκρατία. #με_την_ΕΛΑΣ",el,[],[],[],0,0,1,"['striza', 'με_την_ελας']",[],https://twitter.com/av_mind/status/1369752652846931973,False,,0,,,,,,,,"[{'screen_name': 'IVlachogiannis', 'name': 'Ifigeneia Vlachogianni', 'id': '1234789663258349569'}]",,,,
1369750308851703814,1369750308851703814,2021-03-10 20:41:37 UTC,2021-03-10,20:41:37,+0000,995580151932080129,mthanos75,Thanos,,Νέα Σμύρνη: Η πρώτη κατάθεση του αστυνομικού - «Ανεβοκατέβαζαν ξύλα και σιδερόβεργες στο κεφάλι μου»  #με_την_Ελληνικη_Αστυνομια #με_την_ΕΛΑΣ #Νεας_Σμυρνη #antireport   https://t.co/44vq8szzpi,el,[],['https://www.dikaiologitika.gr/eidhseis/koinonia/334608/nea-smyrni-i-proti-katathesi-tou-astynomikoy-anevokatevazan-ksyla-kai-sideroverges-sto-kefali-mou#.YEkuWwMwhec.twitter'],[],0,0,0,"['με_την_ελληνικη_αστυνομια', 'με_την_ελας', 'νεας_σμυρνη', 'antireport']",[],https://twitter.com/MThanos75/status/1369750308851703814,False,,0,,,,,,,,[],,,,
1369748478952407040,1369748478952407040,2021-03-10 20:34:20 UTC,2021-03-10,20:34:20,+0000,1322585927601004545,bluugqvhtweychg,Δαλματός Γίγαντας,,#με_την_ΕΛΑΣ  #ΣΥΡΙΖΑ_ξεφτιλες  #ΣΥΡΙΖΑ_ΔΟΛΟΦΟΝΟΙ  #Συριζα_τρομοκρατες  #ΣΥΡΙΖΑ_Βουρκος  #συριζα_εγκληματικη_οργανωση  #συριζα_ναζι_το_ιδιο_μαγαζι  #συριζα_λαμογια  https://t.co/sGG2ILvDgY,qme,[],[],['https://pbs.twimg.com/media/EwJS-3AWgAk6oXa.jpg'],1,1,2,"['με_την_ελας', 'συριζα_ξεφτιλες', 'συριζα_δολοφονοι', 'συριζα_τρομοκρατες', 'συριζα_βουρκος', 'συριζα_εγκληματικη_οργανωση', 'συριζα_ναζι_το_ιδιο_μαγαζι', 'συριζα_λαμογια']",[],https://twitter.com/bLuUgqvhTWeyCHg/status/1369748478952407040,False,,1,https://pbs.twimg.com/media/EwJS-3AWgAk6oXa.jpg,,,,,,,[],,,,
1369741140782682115,1369731253944147981,2021-03-10 20:05:11 UTC,2021-03-10,20:05:11,+0000,727964611195056128,orsodallaluna,Προλαλήσουσα Quarantine Beauty,,"@queenmikaela_ @gounatos 😂😂😂 Περίεργο...  Και φαινόταν τόσο άγριο αγόρι... Εμένα, πάντως με είχε τρομάξει 😂 #με_την_ΕΛΑΣ",el,[],[],[],0,0,1,['με_την_ελας'],[],https://twitter.com/Orsodallaluna/status/1369741140782682115,False,,0,,,,,,,,"[{'screen_name': 'queenmikaela_', 'name': 'μικαέλα με το κάππα', 'id': '299675776'}, {'screen_name': 'gounatos', 'name': 'Γουνατος', 'id': '3375953117'}]",,,,
1369739794985717764,1369739794985717764,2021-03-10 19:59:50 UTC,2021-03-10,19:59:50,+0000,2674441256,lolprothoughts,Мицотаки ублюдок,,#με_την_ΕΛΑΣ σας ζώα #μπατσοι_γουρουνια_δολοφονοι #ΝΔ_Χουντα #Νεα_Σμυρνη #ΝΔ_ξεφτιλες #ΝΔ_αλητες Βγάλτε λίγο τις στολές σας να δω κάτι,el,[],[],[],0,1,1,"['με_την_ελας', 'μπατσοι_γουρουνια_δολοφονοι', 'νδ_χουντα', 'νεα_σμυρνη', 'νδ_ξεφτιλες', 'νδ_αλητες']",[],https://twitter.com/lolprothoughts/status/1369739794985717764,False,https://twitter.com/Covid19energoi/status/1369736059010048003,0,,,,,,,,[],,,,
1369739735778856961,1369739735778856961,2021-03-10 19:59:36 UTC,2021-03-10,19:59:36,+0000,995580151932080129,mthanos75,Thanos,,Συνελήφθη ο άνδρας που έριξε από τη μηχανή τον αστυνομικό (video) | newsbreak  #με_την_Ελληνικη_Αστυνομια #με_την_ΕΛΑΣ  #Νεας_Σμυρνη #antireport    https://t.co/cPs3s2UIFN,el,[],['https://www.newsbreak.gr/egklima/186279/synelifthi-o-indianos-poy-erixe-ton-astynomiko/?utm_source=rss&utm_medium=rss&utm_campaign=synelifthi-o-indianos-poy-erixe-ton-astynomiko'],[],0,1,3,"['με_την_ελληνικη_αστυνομια', 'με_την_ελας', 'νεας_σμυρνη', 'antireport']",[],https://twitter.com/MThanos75/status/1369739735778856961,False,,0,,,,,,,,[],,,,
